IDP	trait	Pvalue	ES
C128_3	Pros_Mem	3.6128298233692312e-06	0.0284038753596276
C128_9	Pros_Mem	0.0001618340792469	0.013198480181583
C128_10	Pros_Mem	2.1580234270380696e-96	0.1002339073397128
C128_19	Pros_Mem	0.000169792962583	0.0046534225572523
C128_20	Pros_Mem	5.309103037566093e-18	0.0419751513448913
C128_21	Pros_Mem	0.0001070178445415	-0.0356323374496816
C128_28	Pros_Mem	2.9666107182319333e-22	-0.044250453981262
C128_34	Pros_Mem	0.0003058810574104	-0.0429212129482193
C128_43	Pros_Mem	8.131089168877902e-07	-0.0316878361188439
C128_50	Pros_Mem	1.2629002586869762e-13	-0.0430823368881787
C128_61	Pros_Mem	1.3881314494891304e-07	0.0207188784078421
C128_98	Pros_Mem	4.702277686861941e-07	-0.0372039414441819
C128_102	Pros_Mem	9.458308853280312e-05	-0.0539468745483507
C128_106	Pros_Mem	0.0001133346206993	-0.016560487413101
C128_114	Pros_Mem	1.4577068301087178e-07	-0.0225804075108445
C128_116	Pros_Mem	6.971550395301119e-12	-0.0461470801603479
C128_125	Pros_Mem	5.232646836563507e-05	-0.0386363029301273
C256_2	Pros_Mem	1.2451376127540309e-146	0.1312552067180104
C256_6	Pros_Mem	6.969340241595159e-06	0.0171017503089036
C256_10	Pros_Mem	1.9435305664973796e-169	0.1494444779661656
C256_20	Pros_Mem	3.4122136341860466e-15	0.0416850114342623
C256_22	Pros_Mem	3.225925890491801e-05	0.0063133650607879
C256_43	Pros_Mem	3.343012865586052e-07	-0.0416295214087437
C256_53	Pros_Mem	8.926366200521349e-06	-0.0269827418515653
C256_61	Pros_Mem	1.4936269010029564e-08	0.0256809652438147
C256_87	Pros_Mem	1.6048848925386208e-05	-0.0028253497794205
C256_98	Pros_Mem	2.834907701265569e-09	-0.0482029414720265
C256_101	Pros_Mem	6.794163711995103e-07	0.0267307535817344
C256_110	Pros_Mem	3.608067672584179e-15	0.0196430041160189
C256_114	Pros_Mem	4.0425417701829486e-10	-0.0111539728562725
C256_118	Pros_Mem	1.9203778048378285e-07	0.0288412719205101
C256_134	Pros_Mem	0.0001475511452565	-0.0404975486413461
C256_142	Pros_Mem	1.5144255008006098e-06	-0.0549744622995889
C256_153	Pros_Mem	1.022146361412296e-11	0.0087458269131762
C256_160	Pros_Mem	0.0001224715037775	0.0142163491934131
C256_179	Pros_Mem	1.4002699063752066e-16	-0.0527478073592851
C256_193	Pros_Mem	2.621137806580981e-15	-0.0616991461371013
C256_200	Pros_Mem	1.3149134555124383e-22	0.0402008693500659
C256_211	Pros_Mem	1.0303884780797631e-05	-0.0330717587267862
C256_217	Pros_Mem	6.588360514912579e-09	-0.0411003755936738
C256_220	Pros_Mem	9.497461811667249e-05	-0.0095773462628367
C256_221	Pros_Mem	7.129065614209716e-16	-0.034866883092049
C256_228	Pros_Mem	3.1548876258836493e-06	-0.0352365357128889
C256_234	Pros_Mem	8.563125245175127e-05	-0.0465701399726078
C256_235	Pros_Mem	1.2410773884103837e-12	-0.0420699346717421
C256_251	Pros_Mem	3.9310173353443756e-49	0.0758577602739031
C256_253	Pros_Mem	4.5731569894939305e-09	-0.0402060468066049
C256_256	Pros_Mem	7.304001812024364e-06	-0.0387177496953442
C512_1	Pros_Mem	1.0208853298214908e-12	-0.072203677275943
C512_10	Pros_Mem	1.8064815550278903e-32	0.0674172426634331
C512_20	Pros_Mem	7.512118598887716e-06	0.0219585161930769
C512_22	Pros_Mem	2.4841990211187693e-06	0.0092175599743889
C512_43	Pros_Mem	1.4498127352368704e-07	-0.0441251809503446
C512_82	Pros_Mem	2.073517806946352e-05	0.0166922385397729
C512_110	Pros_Mem	3.6376317084803823e-16	0.0301260102368651
C512_114	Pros_Mem	1.0368847147702469e-17	0.001355287367616
C512_116	Pros_Mem	7.5827423108872516e-06	-0.0326466748042116
C512_138	Pros_Mem	3.923554724677705e-05	-0.0399106087428604
C512_142	Pros_Mem	1.709608573428153e-05	-0.0502558139146054
C512_145	Pros_Mem	3.3261021160201675e-05	-0.0435475788638992
C512_179	Pros_Mem	3.0680140594692754e-10	-0.0473777661477179
C512_188	Pros_Mem	3.828025151835768e-06	0.0123688663652294
C512_200	Pros_Mem	1.952411370127347e-64	0.0943095083912814
C512_205	Pros_Mem	2.059341335751968e-07	0.0453707435223373
C512_211	Pros_Mem	3.414312895590881e-05	-0.037579050558508
C512_214	Pros_Mem	1.1184231313044264e-11	-0.0542748163410121
C512_224	Pros_Mem	8.324047910248211e-16	0.0024602458186196
C512_225	Pros_Mem	1.2158470423857982e-05	0.0135019232137713
C512_227	Pros_Mem	6.550845316480965e-25	0.0446057928476136
C512_235	Pros_Mem	2.0481362258511976e-11	-0.0408679391043239
C512_253	Pros_Mem	2.483507900169537e-07	-0.0334333043392191
C512_254	Pros_Mem	1.3948613546013791e-11	0.036060030789737
C512_266	Pros_Mem	6.592508877928388e-12	0.0350252488393704
C512_269	Pros_Mem	2.233808935904513e-09	0.0351924139440328
C512_272	Pros_Mem	1.765326294824338e-202	0.184582842007738
C512_283	Pros_Mem	2.5504115323322488e-26	0.0602569779602668
C512_290	Pros_Mem	3.701046092248121e-06	-0.0401755347947257
C512_294	Pros_Mem	3.274833197046803e-29	0.0642541917031306
C512_296	Pros_Mem	1.2455341079552155e-16	0.0350392660596465
C512_298	Pros_Mem	2.1596310905390664e-16	-0.0447980200088266
C512_306	Pros_Mem	5.166092960008197e-05	-0.0369974610892767
C512_310	Pros_Mem	2.276985076178224e-05	-0.0182568923043647
C512_311	Pros_Mem	1.157144891807115e-19	0.0224827514598674
C512_315	Pros_Mem	2.882120609992712e-08	0.0053291476814168
C512_323	Pros_Mem	2.752919944335933e-06	-0.0312393515204194
C512_325	Pros_Mem	4.6618112249325e-05	-0.0378069284298593
C512_326	Pros_Mem	6.430517463926079e-10	-0.0198871649133898
C512_338	Pros_Mem	1.4901890595690336e-17	0.0342121756958473
C512_343	Pros_Mem	9.18847632236494e-05	0.0157099788565102
C512_346	Pros_Mem	5.745238433359137e-191	0.1889968669220425
C512_358	Pros_Mem	2.3450583839166386e-08	0.03096265036093
C512_360	Pros_Mem	3.6234083279503126e-11	-0.0472260110734892
C512_362	Pros_Mem	1.0653233408107112e-14	0.0086749146632098
C512_363	Pros_Mem	1.1330948079240076e-63	0.0770221121280792
C512_368	Pros_Mem	5.771635881351646e-06	0.0074340906144086
C512_372	Pros_Mem	1.8166802170585485e-18	-0.030645449887481
C512_388	Pros_Mem	7.016986743932701e-87	0.110949679821877
C512_389	Pros_Mem	1.5533251048446527e-09	-0.0506033256406389
C512_390	Pros_Mem	2.000156816015602e-09	-0.00335948011281
C512_394	Pros_Mem	1.7826012018536137e-15	0.0483895913070145
C512_397	Pros_Mem	1.3271912820951276e-19	0.051918633775725
C512_401	Pros_Mem	9.128519467165392e-09	0.0250093985562844
C512_404	Pros_Mem	1.994037365357283e-07	0.0315850983775876
C512_410	Pros_Mem	4.2402652211841776e-08	0.0412704587732073
C512_412	Pros_Mem	2.122559789452621e-06	0.0075505607454008
C512_415	Pros_Mem	2.882120609992712e-08	-0.0293986957565417
C512_423	Pros_Mem	2.331679388416776e-09	0.0054161636967742
C512_425	Pros_Mem	9.995347956739047e-21	0.0481710697138468
C512_434	Pros_Mem	5.876387356740645e-11	0.0227513124872757
C512_436	Pros_Mem	2.574656000163012e-243	0.2116866699728149
C512_437	Pros_Mem	7.068166886789043e-06	-0.0036382643291376
C512_443	Pros_Mem	7.598589053528752e-09	0.0360949128456763
C512_451	Pros_Mem	2.1161084360037904e-116	0.1275473232946981
C512_459	Pros_Mem	4.446619905637536e-05	0.0318755547643209
C512_461	Pros_Mem	9.861830682615359e-113	0.1343156397096176
C512_463	Pros_Mem	4.52941974212646e-17	0.0528627821246283
C512_466	Pros_Mem	1.297647290728909e-60	0.0745053468291148
C512_468	Pros_Mem	2.9944400765284192e-05	0.0268788755355347
C512_471	Pros_Mem	2.957836501837781e-11	0.0252301224286921
C512_472	Pros_Mem	5.273000145577521e-07	-0.0034797237169941
C512_474	Pros_Mem	4.145559861329666e-08	0.0381772015554585
C512_478	Pros_Mem	1.0701847588135012e-08	-0.0510385817408089
C512_485	Pros_Mem	2.0112160387951118e-21	0.0167875430176762
C512_501	Pros_Mem	2.7234837215713154e-40	0.0564160848318759
C512_502	Pros_Mem	9.264309687441707e-10	0.0391793561980959
C512_505	Pros_Mem	1.0505856930233293e-07	0.0230333642066724
C512_507	Pros_Mem	1.1076273276556702e-26	0.0518963079817916
C512_508	Pros_Mem	3.550749768847874e-11	0.0194376517204023
C512_509	Pros_Mem	1.526921787064555e-05	-0.0580322268870512
C512_511	Pros_Mem	1.9808267650810614e-20	0.033576458653331
C1024_1	Pros_Mem	2.9085008701833025e-15	-0.076431643994372
C1024_3	Pros_Mem	6.34349337978756e-06	-0.0277179040775956
C1024_10	Pros_Mem	4.3259940174432245e-25	0.056931926255062
C1024_22	Pros_Mem	1.314592717754831e-07	0.0148411357139129
C1024_56	Pros_Mem	8.640636866225616e-06	-0.0281942024114502
C1024_94	Pros_Mem	2.6788676997427482e-21	0.0119611235962736
C1024_110	Pros_Mem	1.4333423739701246e-06	0.0131829609488852
C1024_114	Pros_Mem	3.9469384410285857e-13	0.0058004516444593
C1024_116	Pros_Mem	1.747217649402809e-08	-0.0411739382774932
C1024_153	Pros_Mem	1.143034801948657e-06	0.0177485382765722
C1024_156	Pros_Mem	3.3261021160201675e-05	0.0321863823538547
C1024_179	Pros_Mem	2.6151011182644974e-08	-0.0428181891210525
C1024_188	Pros_Mem	1.3095895710858674e-06	0.015777328877873
C1024_203	Pros_Mem	1.4770372902351903e-06	-0.0335243247474335
C1024_205	Pros_Mem	7.020407163868323e-12	0.0575949099520654
C1024_211	Pros_Mem	3.297182767505611e-05	-0.0368894366687536
C1024_219	Pros_Mem	3.3542661450075666e-12	-0.0482721866350635
C1024_227	Pros_Mem	3.1550289425448026e-20	0.0251093443122225
C1024_235	Pros_Mem	6.324118339588595e-11	-0.0400162175089674
C1024_239	Pros_Mem	7.42089162395135e-08	-0.0133504236786333
C1024_254	Pros_Mem	2.862816509839672e-16	0.0465522764471972
C1024_260	Pros_Mem	3.915110324083345e-07	0.0427435194894593
C1024_266	Pros_Mem	4.392570883248273e-10	0.03682391646101
C1024_271	Pros_Mem	2.6001653152221094e-08	-0.0504478436324329
C1024_272	Pros_Mem	6.171372485197221e-82	0.1183160587454869
C1024_275	Pros_Mem	5.488589052017521e-10	-0.0480045160288404
C1024_283	Pros_Mem	9.889871617056015e-08	0.0256891180893734
C1024_290	Pros_Mem	1.3978820465932592e-06	-0.040419822450613
C1024_291	Pros_Mem	1.6409603395027376e-16	0.0028946626183305
C1024_294	Pros_Mem	2.8511831133186995e-24	0.0645832780487938
C1024_298	Pros_Mem	1.5739282076856262e-16	-0.0437263645664654
C1024_305	Pros_Mem	3.551006900160081e-15	0.0393760223448442
C1024_307	Pros_Mem	2.5705416739891943e-08	0.0039349666413123
C1024_310	Pros_Mem	1.426410036325453e-05	-0.0231833177780472
C1024_323	Pros_Mem	7.491163964856725e-07	-0.0346872409703373
C1024_326	Pros_Mem	3.80834682358762e-08	-0.0267786685468703
C1024_339	Pros_Mem	3.142348624990027e-05	0.0150152209990896
C1024_351	Pros_Mem	1.523738310386224e-13	-0.0717654199583942
C1024_358	Pros_Mem	1.954599667992273e-16	0.0191909634997289
C1024_360	Pros_Mem	8.586239948691194e-11	-0.0499852409394139
C1024_363	Pros_Mem	4.652052460603735e-10	0.0030981835970744
C1024_372	Pros_Mem	2.0859538234753006e-13	-0.0459635659932941
C1024_386	Pros_Mem	1.8538461575055552e-05	0.0222487848865987
C1024_401	Pros_Mem	5.582858514033294e-07	0.0218545400144338
C1024_404	Pros_Mem	1.2792511508252798e-07	0.0260858138568362
C1024_411	Pros_Mem	1.229315116263976e-27	0.0552829007407294
C1024_438	Pros_Mem	3.6128298233692312e-06	0.0275893932002573
C1024_465	Pros_Mem	1.9468399009866164e-44	0.0639462454120203
C1024_466	Pros_Mem	9.83348859523478e-109	0.1240422157795773
C1024_468	Pros_Mem	6.039651734466501e-08	0.0271151557020056
C1024_470	Pros_Mem	2.126853351422144e-09	0.0498858455637997
C1024_471	Pros_Mem	1.1940023595744694e-26	0.0566103077926383
C1024_472	Pros_Mem	1.9843274433190277e-08	-0.018108526925207
C1024_473	Pros_Mem	2.6002287620654645e-15	0.0165912529176992
C1024_474	Pros_Mem	4.652052460603735e-10	0.0345354919864256
C1024_489	Pros_Mem	4.721742560228492e-19	-0.0353542790979209
C1024_493	Pros_Mem	1.7250904809148496e-05	-0.017683640375182
C1024_499	Pros_Mem	6.751984563143715e-08	0.0139962949205827
C1024_501	Pros_Mem	6.455639328148462e-12	0.0387696294828052
C1024_504	Pros_Mem	7.670570744501323e-11	0.0188416094347074
C1024_508	Pros_Mem	2.331622038778771e-08	0.0071377669478973
C1024_511	Pros_Mem	9.74814660883843e-06	0.0164592106553011
C1024_513	Pros_Mem	3.809632945243289e-06	-0.0389536190251509
C1024_529	Pros_Mem	1.9506112018854302e-10	0.0067475107988918
C1024_531	Pros_Mem	2.399559316430464e-08	-0.002176154300321
C1024_542	Pros_Mem	6.456625409547535e-23	0.0468618040523545
C1024_548	Pros_Mem	8.131089168877902e-07	0.0059773522498881
C1024_555	Pros_Mem	1.91068274324158e-12	0.018596977486228
C1024_559	Pros_Mem	3.9791879343181005e-53	0.0863680938823572
C1024_560	Pros_Mem	1.5059517485829978e-07	0.043648259648214
C1024_562	Pros_Mem	1.5185768866544164e-12	-0.0592920826278201
C1024_564	Pros_Mem	1.404890258339966e-18	0.0278559339243894
C1024_569	Pros_Mem	1.0176327462978998e-09	-0.0328674078254748
C1024_573	Pros_Mem	9.021242912459655e-12	-0.0556442044987888
C1024_577	Pros_Mem	3.2083150778322475e-11	-0.0589333214110277
C1024_580	Pros_Mem	2.8853360593615567e-15	0.0561768773598235
C1024_585	Pros_Mem	7.187512776884391e-16	0.0128647224250619
C1024_591	Pros_Mem	3.790235822986799e-206	0.205724535458961
C1024_592	Pros_Mem	2.635217535283406e-53	0.0629716732687474
C1024_594	Pros_Mem	2.264227150588863e-87	0.123646918148348
C1024_601	Pros_Mem	3.921270291597509e-06	-0.0471034127054657
C1024_609	Pros_Mem	2.369881896184753e-05	0.0272493209884552
C1024_623	Pros_Mem	9.999205361364385e-08	-0.0492063505924564
C1024_624	Pros_Mem	1.7171505734127503e-34	0.0727070126094346
C1024_625	Pros_Mem	2.6002287620654645e-15	0.0458829307395959
C1024_628	Pros_Mem	1.0084371387906347e-14	-0.06694508056308
C1024_639	Pros_Mem	1.7967330755158492e-48	0.080749743284555
C1024_641	Pros_Mem	2.4376183376429798e-285	0.2530218203172644
C1024_645	Pros_Mem	2.7165045329304246e-09	0.0232662248592885
C1024_650	Pros_Mem	1.8006731652003623e-18	0.0423149041432587
C1024_651	Pros_Mem	1.533857330096541e-05	-0.0362724694084668
C1024_652	Pros_Mem	8.127485852163788e-12	0.0376500253589733
C1024_653	Pros_Mem	8.529594344359761e-64	0.0975702092311762
C1024_664	Pros_Mem	1.6972144785546722e-135	0.1562647846655338
C1024_666	Pros_Mem	5.666308684778074e-25	0.0682861407739352
C1024_667	Pros_Mem	2.17764441353366e-16	0.0319637342616183
C1024_674	Pros_Mem	7.23151779164025e-111	0.1333596167891942
C1024_676	Pros_Mem	1.1023181129005904e-64	0.1037445461211672
C1024_684	Pros_Mem	8.274738826598568e-10	-0.0567684826992711
C1024_688	Pros_Mem	1.0708304080682582e-93	0.1163990452279597
C1024_699	Pros_Mem	2.675819246324503e-07	0.0189436541643201
C1024_700	Pros_Mem	4.845185417317965e-05	-0.0061744570608073
C1024_705	Pros_Mem	4.3092588368884816e-10	0.0270015785927856
C1024_706	Pros_Mem	1.7723418794231163e-05	0.0099802477508337
C1024_710	Pros_Mem	4.6978081479332e-18	-0.0743498886556296
C1024_712	Pros_Mem	9.427574856038532e-07	-0.0216354099822292
C1024_713	Pros_Mem	1.0105218336940686e-78	0.1228992042237206
C1024_715	Pros_Mem	1.1961487663122625e-06	-0.0471525364985641
C1024_716	Pros_Mem	3.826831615988054e-33	0.0736620763230366
C1024_717	Pros_Mem	3.791964703822199e-10	0.0364780000076397
C1024_718	Pros_Mem	2.8397912304367367e-10	0.008007283838697
C1024_722	Pros_Mem	2.9165765754253663e-05	-0.0087165227895027
C1024_723	Pros_Mem	7.226714687920207e-07	0.0290327854103831
C1024_724	Pros_Mem	2.2268841031996376e-05	0.0134538799379822
C1024_725	Pros_Mem	2.433722232784524e-09	-0.0117757573211682
C1024_728	Pros_Mem	7.780648499938476e-15	0.0373127907406049
C1024_729	Pros_Mem	7.36075226520616e-13	0.0421981345556782
C1024_733	Pros_Mem	6.224950327013879e-06	0.0280093416247832
C1024_735	Pros_Mem	2.412409400102209e-11	0.0358949446420858
C1024_738	Pros_Mem	3.646345325183491e-76	0.1113082128619294
C1024_745	Pros_Mem	2.157772539019105e-12	0.0221437013713713
C1024_746	Pros_Mem	8.453579715995325e-09	0.0336024357544277
C1024_748	Pros_Mem	4.4049590113675143e-75	0.1033754058850382
C1024_749	Pros_Mem	5.6435578462274634e-18	-0.0884988628013412
C1024_754	Pros_Mem	1.562715129473452e-18	0.0386416578023694
C1024_755	Pros_Mem	1.6601339641334318e-07	0.0324904452036937
C1024_756	Pros_Mem	1.2591274917725757e-12	0.022294241413983
C1024_757	Pros_Mem	2.392429512604789e-07	0.0095487586274125
C1024_760	Pros_Mem	7.885177601542301e-07	-0.0217069966242179
C1024_761	Pros_Mem	8.162568663583295e-252	0.2224803199607316
C1024_763	Pros_Mem	1.9843274433190277e-08	-0.053159143268076
C1024_764	Pros_Mem	8.841540868504436e-25	0.0673695352727967
C1024_768	Pros_Mem	2.433722232784524e-09	-0.0581074859941124
C1024_771	Pros_Mem	9.619126708747683e-10	-0.0145366681846274
C1024_773	Pros_Mem	2.4625521573719377e-119	0.1490330136349581
C1024_775	Pros_Mem	3.71979490157692e-10	-0.0564316320809763
C1024_777	Pros_Mem	9.740317976633012e-10	0.0145831668527681
C1024_778	Pros_Mem	1.4507630469822997e-08	-0.0617515989180804
C1024_783	Pros_Mem	1.7904995381359573e-07	0.0220398408442114
C1024_784	Pros_Mem	1.0036930667856882e-15	0.0513877988201354
C1024_785	Pros_Mem	9.26396981933631e-06	0.006822997654529
C1024_795	Pros_Mem	4.448983571396419e-10	0.0348271396007508
C1024_796	Pros_Mem	6.073469575917685e-08	-0.0944421387730326
C1024_797	Pros_Mem	1.5689879692586775e-05	-0.0486843639811978
C1024_799	Pros_Mem	1.1317082797536644e-76	0.1163318613916548
C1024_801	Pros_Mem	9.74814660883843e-06	-0.0618629210886203
C1024_804	Pros_Mem	3.524102686656347e-07	-0.0037418480735074
C1024_807	Pros_Mem	2.48666717683098e-19	0.0245283646231886
C1024_808	Pros_Mem	4.637663619942494e-06	-0.0091228955094636
C1024_809	Pros_Mem	1.1289238553561318e-41	0.0575253686680259
C1024_811	Pros_Mem	2.073517806946352e-05	0.0021178337193132
C1024_814	Pros_Mem	1.270672320852902e-06	0.007419914185628
C1024_822	Pros_Mem	1.6700463244701834e-44	0.0631389331723654
C1024_827	Pros_Mem	2.0458316630263725e-187	0.1825758400751105
C1024_828	Pros_Mem	4.06574605457302e-36	0.0710005618898601
C1024_829	Pros_Mem	1.6335311400190186e-18	0.027195285856863
C1024_830	Pros_Mem	3.915110324083345e-07	0.0432766907073271
C1024_831	Pros_Mem	1.3650637573195644e-53	0.1097750666745536
C1024_833	Pros_Mem	3.8394925089357486e-05	-0.042894017483068
C1024_835	Pros_Mem	1.77579866356778e-21	0.0403739567102818
C1024_839	Pros_Mem	2.3114455648476615e-102	0.1244985049869805
C1024_847	Pros_Mem	2.252256340021931e-12	0.0303947966091498
C1024_848	Pros_Mem	2.138143396569809e-07	0.0366329406159453
C1024_850	Pros_Mem	9.51512305224404e-46	0.0649216777476333
C1024_857	Pros_Mem	1.0357874300635777e-12	0.0071341679310402
C1024_861	Pros_Mem	3.614893508954031e-91	0.1332804769279053
C1024_865	Pros_Mem	5.996832341273202e-15	0.0405211069169377
C1024_870	Pros_Mem	2.233808935904513e-09	0.0194775286555984
C1024_871	Pros_Mem	7.732381661519826e-172	0.1738545977574679
C1024_872	Pros_Mem	3.976146437666701e-13	0.0133027418227803
C1024_873	Pros_Mem	1.0701847588135012e-08	-0.0129549367981631
C1024_874	Pros_Mem	7.336654569268398e-31	0.0745068007100873
C1024_877	Pros_Mem	3.708528562437071e-81	0.1028241862064277
C1024_885	Pros_Mem	8.431549757647585e-111	0.1417394813413789
C1024_890	Pros_Mem	8.807726819177136e-24	0.0322769229815686
C1024_892	Pros_Mem	1.7125716443029418e-103	0.1293825211523061
C1024_893	Pros_Mem	1.4513048702885603e-53	0.0743142598062504
C1024_896	Pros_Mem	7.033483509346511e-73	0.1026727601620066
C1024_897	Pros_Mem	6.454469562446567e-13	0.0228364593207579
C1024_900	Pros_Mem	1.230210315797762e-112	0.1181062665882878
C1024_901	Pros_Mem	1.1361642273911673e-19	0.0378059601229805
C1024_903	Pros_Mem	8.222896130491564e-10	0.0391765140302343
C1024_908	Pros_Mem	6.792938796201972e-14	0.0253162705077667
C1024_910	Pros_Mem	2.7665860396186803e-05	0.0213993261729927
C1024_912	Pros_Mem	3.2963332887041876e-11	0.0303554753787792
C1024_915	Pros_Mem	6.549235597691806e-09	0.0130926858544265
C1024_920	Pros_Mem	1.0101968155512865e-44	0.0712951807941652
C1024_924	Pros_Mem	3.232356187804946e-06	-0.0452809646643558
C1024_925	Pros_Mem	1.0115359609622303e-05	-0.0488808136139506
C1024_928	Pros_Mem	2.309229049386215e-10	0.019274119554356
C1024_929	Pros_Mem	2.3987953715733453e-66	0.1039375699222861
C1024_933	Pros_Mem	3.080584946282214e-11	-0.0148435215700089
C1024_934	Pros_Mem	5.7213898861827554e-11	-0.0078045532190721
C1024_935	Pros_Mem	4.850899564539914e-19	0.036063083238031
C1024_936	Pros_Mem	1.5668434495409745e-15	-0.064027282805303
C1024_940	Pros_Mem	1.683271569926726e-09	0.0062446628403008
C1024_946	Pros_Mem	2.256208575568786e-22	0.0333388787142044
C1024_947	Pros_Mem	1.768441507775026e-09	-0.0564176516040909
C1024_948	Pros_Mem	3.0271003838509816e-15	0.0313233349790026
C1024_950	Pros_Mem	2.8449130582975297e-181	0.177404962789539
C1024_951	Pros_Mem	1.533857330096541e-05	-0.0455678495957104
C1024_954	Pros_Mem	5.181474524566235e-13	-0.0623871540170377
C1024_960	Pros_Mem	1.3770124591214913e-06	-0.045865557140754
C1024_962	Pros_Mem	1.8196629602699003e-25	0.0560223161551258
C1024_966	Pros_Mem	1.2753039947290227e-11	-0.0663641870569899
C1024_968	Pros_Mem	1.1063992543788877e-15	0.0005751802275877
C1024_971	Pros_Mem	1.1196074845897153e-96	0.1201934186743337
C1024_972	Pros_Mem	1.4623319080720773e-06	-0.0157350472339881
C1024_975	Pros_Mem	5.345533406985754e-09	0.0194404291764816
C1024_977	Pros_Mem	7.686912486628171e-12	-0.0587292618123006
C1024_991	Pros_Mem	1.140598140053049e-07	-0.0544494996161371
C1024_992	Pros_Mem	3.60556059363458e-22	0.0169071475997985
C1024_993	Pros_Mem	1.3704918691731889e-21	0.0397060489526494
C1024_999	Pros_Mem	3.1005327242577338e-15	0.0283864716515746
C1024_1000	Pros_Mem	6.988813607681901e-11	0.0167474111533656
C1024_1002	Pros_Mem	2.085215748377464e-86	0.1017551231148074
C1024_1004	Pros_Mem	4.1528100523212596e-119	0.143304336266669
C1024_1005	Pros_Mem	4.029648144564269e-09	0.0200540431206765
C1024_1007	Pros_Mem	2.9148318223161585e-13	0.0439444092857674
C1024_1014	Pros_Mem	2.197064641182694e-06	0.0220972182288952
C1024_1015	Pros_Mem	1.0085368895459013e-150	0.1636620978847754
C1024_1016	Pros_Mem	1.3691660541761049e-05	-0.0530679617671209
C1024_1020	Pros_Mem	2.8034018400270275e-10	-0.0073771808044054
C1024_1022	Pros_Mem	2.010361131689348e-06	-0.04550207653041
C32_1	Reaction_Time	2.71723739647674e-05	-0.1655444583959744
C32_6	Reaction_Time	0.0004525495813554	-0.1007649062529711
C32_8	Reaction_Time	0.0012015907869923	-0.0947574303508231
C32_17	Reaction_Time	1.5754570123776733e-05	-0.0612715734497104
C32_23	Reaction_Time	0.0011399445266254	-0.0584038836248502
C32_24	Reaction_Time	0.000636834426594	-0.0967609125754304
C64_6	Reaction_Time	0.0003431500112914	-0.0975756808389657
C64_32	Reaction_Time	1.0735655884803644e-05	-0.0452586662298949
C64_42	Reaction_Time	7.563176166545258e-07	-0.1803852779119779
C128_114	Reaction_Time	1.3959437487421815e-09	-0.1835477189897055
C256_110	Reaction_Time	5.892400102283936e-05	-0.1371456074070241
C256_114	Reaction_Time	1.8279816010732248e-08	-0.1678614299987148
C256_120	Reaction_Time	2.167310051483521e-05	-0.0335841066233517
C256_191	Reaction_Time	9.911726164177797e-11	-0.1793893673054878
C512_97	Reaction_Time	6.9659976364377045e-06	-0.0264492606340415
C512_114	Reaction_Time	2.990354455731407e-09	-0.171526659517044
C512_191	Reaction_Time	2.7292564067370823e-09	-0.1916329609395307
C512_204	Reaction_Time	4.22469197521432e-12	-0.185529026646785
C512_213	Reaction_Time	2.8346671957746497e-07	-0.1609405630877618
C512_224	Reaction_Time	6.2392088640959e-08	-0.1619802627947725
C512_227	Reaction_Time	9.035002980432794e-05	-0.1214270070263597
C512_239	Reaction_Time	2.4161399969126386e-07	-0.1593518045731225
C512_276	Reaction_Time	5.647567737847901e-05	-0.0292789113350467
C512_291	Reaction_Time	9.317552847249095e-12	-0.1882525741036201
C512_307	Reaction_Time	1.7133697370074292e-07	-0.160358899555246
C512_319	Reaction_Time	2.8346671957746497e-07	-0.1715759500475387
C512_326	Reaction_Time	3.596222487714865e-10	-0.1809204140443909
C512_329	Reaction_Time	3.454649069088266e-08	-0.169847401796241
C512_338	Reaction_Time	1.604226839022823e-05	-0.1159564317162771
C512_364	Reaction_Time	5.558538408918312e-12	-0.1752710614486718
C512_409	Reaction_Time	1.533222830864313e-05	-0.1159230311025765
C512_473	Reaction_Time	8.89896202816817e-08	-0.1676604277625231
C512_493	Reaction_Time	5.851254556361667e-06	-0.1737317007651041
C512_503	Reaction_Time	8.109926822970572e-05	-0.1094478509842388
C512_506	Reaction_Time	8.056410560009468e-08	-0.1573607527823295
C512_512	Reaction_Time	1.8707824589048223e-08	-0.1597808898555915
C1024_94	Reaction_Time	1.2437149719947917e-07	-0.1629551966218961
C1024_191	Reaction_Time	1.2376630386356632e-11	-0.1900804898845654
C1024_213	Reaction_Time	6.9008310793982214e-09	-0.1553574452290856
C1024_239	Reaction_Time	3.627598369069202e-05	-0.1539107126774011
C1024_276	Reaction_Time	3.8715829724369165e-05	-0.027997198549428
C1024_291	Reaction_Time	8.696396349108237e-09	-0.164279394022032
C1024_307	Reaction_Time	9.249148831438353e-08	-0.1358024346932073
C1024_315	Reaction_Time	1.256040806415618e-09	-0.1738704952125851
C1024_319	Reaction_Time	2.642336959905808e-08	-0.1751813381723599
C1024_326	Reaction_Time	6.220056431744866e-10	-0.1800513977690794
C1024_329	Reaction_Time	1.285098367131997e-07	-0.1626368988747565
C1024_338	Reaction_Time	2.429074502401223e-07	-0.1438048496948268
C1024_364	Reaction_Time	9.189016397939763e-12	-0.1715105423235469
C1024_368	Reaction_Time	1.7767465489812851e-09	-0.1779459637249737
C1024_472	Reaction_Time	1.1235060976853207e-10	-0.1760150704668759
C1024_473	Reaction_Time	2.1635613460396844e-06	-0.1379778110155932
C1024_493	Reaction_Time	2.3407897888966525e-06	-0.1631943576838712
